#,CVE ID,CWE ID,# of Exploits,Vulnerability Type(s),Publish Date,Update Date,Score,Gained Access Level,Access,Complexity,Authentication,Conf.,Integ.,Avail.,
454,CVE-2006-3635,119,,DoS Overflow,2017-08-06,2017-08-14,4.9,None,Local,Low,Not required,None,None,Complete,The ia64 subsystem in the Linux kernel before 2.6.26 allows local users to cause a denial of service (stack consumption and system crash) via a crafted application that leverages the mishandling of invalid Register Stack Engine (RSE) state.
1,CVE-2018-1000204,264,,,2018-06-26,2018-10-31,6.3,None,Remote,Medium,Single system,Complete,None,None,"** DISPUTED ** Linux Kernel version 3.18 to 4.16 incorrectly handles an SG_IO ioctl on /dev/sg0 with dxfer_direction=SG_DXFER_FROM_DEV and an empty 6-byte cmdp. This may lead to copying up to 1000 kernel heap pages to the userspace. This has been fixed upstream in https://github.com/torvalds/linux/commit/a45b599ad808c3c982fdcdc12b0b8611c2f92824 already. The problem has limited scope, as users don't usually have permissions to access SCSI devices. On the other hand, e.g. the Nero user manual suggests doing `chmod o+r+w /dev/sg*` to make the devices accessible. NOTE: third parties dispute the relevance of this report, noting that the requirement for an attacker to have both the CAP_SYS_ADMIN and CAP_SYS_RAWIO capabilities makes it ""virtually impossible to exploit."""
2,CVE-2018-1000200,476,,,2018-06-05,2018-10-31,4.9,None,Local,Low,Not required,None,None,Complete,"The Linux Kernel versions 4.14, 4.15, and 4.16 has a null pointer dereference which can result in an out of memory (OOM) killing of large mlocked processes. The issue arises from an oom killed process's final thread calling exit_mmap(), which calls munlock_vma_pages_all() for mlocked vmas.This can happen synchronously with the oom reaper's unmap_page_range() since the vma's VM_LOCKED bit is cleared before munlocking (to determine if any other vmas share the memory and are mlocked)."
3,CVE-2018-1000199,388,,Exec Code Mem. Corr.,2018-05-24,2018-06-27,4.9,None,Local,Low,Not required,None,None,Complete,The Linux Kernel version 3.18 contains a dangerous feature vulnerability in modify_user_hw_breakpoint() that can result in crash and possibly memory corruption. This attack appear to be exploitable via local code execution and the ability to use ptrace. This vulnerability appears to have been fixed in git commit f67b15037a7a50c57f72e69a6d59941ad90a0f0f.
4,CVE-2018-1000028,284,,,2018-02-09,2018-03-07,5.8,None,Remote,Medium,Not required,Partial,Partial,None,"Linux kernel version after commit bdcf0a423ea1 - 4.15-rc4+, 4.14.8+, 4.9.76+, 4.4.111+ contains a Incorrect Access Control vulnerability in NFS server (nfsd) that can result in remote users reading or writing files they should not be able to via NFS. This attack appear to be exploitable via NFS server must export a filesystem with the ""rootsquash"" options enabled. This vulnerability appears to have been fixed in after commit 1995266727fa."
5,CVE-2018-1000026,20,,,2018-02-09,2018-10-31,6.8,None,Remote,Low,Single system,None,None,Complete,"Linux Linux kernel version at least v4.8 onwards, probably well before contains a Insufficient input validation vulnerability in bnx2x network card driver that can result in DoS: Network card firmware assertion takes card off-line. This attack appear to be exploitable via An attacker on a must pass a very large, specially crafted packet to the bnx2x card. This can be done from an untrusted guest VM.."
6,CVE-2018-1000004,362,,DoS,2018-01-16,2018-11-30,7.1,None,Remote,Medium,Not required,None,None,Complete,"In the Linux kernel 4.12, 3.10, 2.6 and possibly earlier versions a race condition vulnerability exists in the sound system, this can lead to a deadlock and denial of service condition."
7,CVE-2018-18710,200,,+Info,2018-10-29,2018-12-07,2.1,None,Local,Low,Not required,Partial,None,None,An issue was discovered in the Linux kernel through 4.19. An information leak in cdrom_ioctl_select_disc in drivers/cdrom/cdrom.c could be used by local attackers to read kernel memory because a cast from unsigned long to int interferes with bounds checking. This is similar to CVE-2018-10940 and CVE-2018-16658.
8,CVE-2018-18559,362,,,2018-10-22,2018-12-06,6.8,None,Remote,Medium,Not required,Partial,Partial,Partial,"In the Linux kernel through 4.19, a use-after-free can occur due to a race condition between fanout_add from setsockopt and bind on an AF_PACKET socket. This issue exists because of the 15fe076edea787807a7cdc168df832544b58eba6 incomplete fix for a race condition. The code mishandles a certain multithreaded case involving a packet_do_bind unregister action followed by a packet_notifier register action. Later, packet_release operates on only one of the two applicable linked lists. The attacker can achieve Program Counter control."
9,CVE-2018-18445,125,,,2018-10-17,2018-12-06,7.2,None,Local,Low,Not required,Complete,Complete,Complete,"In the Linux kernel 4.14.x, 4.15.x, 4.16.x, 4.17.x, and 4.18.x before 4.18.13, faulty computation of numeric bounds in the BPF verifier permits out-of-bounds memory accesses because adjust_scalar_min_max_vals in kernel/bpf/verifier.c mishandles 32-bit right shifts."
10,CVE-2018-18386,704,,,2018-10-17,2018-12-06,2.1,None,Local,Low,Not required,None,None,Partial,drivers/tty/n_tty.c in the Linux kernel before 4.14.11 allows local attackers (who are able to access pseudo terminals) to hang/block further usage of any pseudo terminal devices due to an EXTPROC versus ICANON confusion in TIOCINQ.
11,CVE-2018-18021,20,,DoS,2018-10-07,2018-11-27,3.6,None,Local,Low,Not required,None,Partial,Partial,"arch/arm64/kvm/guest.c in KVM in the Linux kernel before 4.18.12 on the arm64 platform mishandles the KVM_SET_ON_REG ioctl. This is exploitable by attackers who can create virtual machines. An attacker can arbitrarily redirect the hypervisor flow of control (with full register control). An attacker can also cause a denial of service (hypervisor panic) via an illegal exception return. This occurs because of insufficient restrictions on userspace access to the core register file, and because PSTATE.M validation does not prevent unintended execution modes."
12,CVE-2018-17977,400,,DoS,2018-10-08,2018-11-26,4.9,None,Local,Low,Not required,None,None,Complete,"The Linux kernel 4.14.67 mishandles certain interaction among XFRM Netlink messages, IPPROTO_AH packets, and IPPROTO_IP packets, which allows local users to cause a denial of service (memory consumption and system hang) by leveraging root access to execute crafted applications, as demonstrated on CentOS 7."
13,CVE-2018-17972,284,,,2018-10-03,2018-12-06,4.9,None,Local,Low,Not required,Complete,None,None,"An issue was discovered in the proc_pid_stack function in fs/proc/base.c in the Linux kernel through 4.18.11. It does not ensure that only root may inspect the kernel stack of an arbitrary task, allowing a local attacker to exploit racy stack unwinding and leak kernel task stack contents."
14,CVE-2018-17182,416,,Overflow +Priv,2018-09-19,2018-11-28,7.2,None,Local,Low,Not required,Complete,Complete,Complete,"An issue was discovered in the Linux kernel through 4.18.8. The vmacache_flush_all function in mm/vmacache.c mishandles sequence number overflows. An attacker can trigger a use-after-free (and possibly gain privileges) via certain thread creation, map, unmap, invalidation, and dereference operations."
15,CVE-2018-16658,200,,+Info,2018-09-07,2018-11-28,3.6,None,Local,Low,Not required,Partial,None,Partial,An issue was discovered in the Linux kernel before 4.18.6. An information leak in cdrom_ioctl_drive_status in drivers/cdrom/cdrom.c could be used by local attackers to read kernel memory because a cast from unsigned long to int interferes with bounds checking. This is similar to CVE-2018-10940.
16,CVE-2018-16597,264,,,2018-09-21,2018-11-27,4.9,None,Local,Low,Not required,None,Complete,None,An issue was discovered in the Linux kernel through 4.18.6. Incorrect access checking in overlayfs mounts could be used by local attackers to modify or truncate files in the underlying filesystem.
17,CVE-2018-16276,20,,,2018-08-31,2018-11-14,7.2,None,Local,Low,Not required,Complete,Complete,Complete,An issue was discovered in yurex_read in drivers/usb/misc/yurex.c in the Linux kernel before 4.17.7. Local attackers could use user access read/writes with incorrect bounds checking in the yurex USB driver to crash the kernel or potentially escalate privileges.
18,CVE-2018-15594,254,,,2018-08-20,2018-10-26,2.1,None,Local,Low,Not required,Partial,None,None,"arch/x86/kernel/paravirt.c in the Linux kernel before 4.18.1 mishandles certain indirect calls, which makes it easier for attackers to conduct Spectre-v2 attacks against paravirtual guests."
19,CVE-2018-15572,254,,,2018-08-19,2018-10-31,2.1,None,Local,Low,Not required,Partial,None,None,"The spectre_v2_select_mitigation function in arch/x86/kernel/cpu/bugs.c in the Linux kernel before 4.18.1 does not always fill RSB upon a context switch, which makes it easier for attackers to conduct userspace-userspace spectreRSB attacks."
20,CVE-2018-15471,190,,DoS Overflow +Info,2018-08-17,2018-11-15,6.8,None,Local,Low,Single system,Complete,Complete,Complete,"An issue was discovered in xenvif_set_hash_mapping in drivers/net/xen-netback/hash.c in the Linux kernel through 4.18.1, as used in Xen through 4.11.x and other products. The Linux netback driver allows frontends to control mapping of requests to request queues. When processing a request to set or change this mapping, some input validation (e.g., for an integer overflow) was missing or flawed, leading to OOB access in hash handling. A malicious or buggy frontend may cause the (usually privileged) backend to make out of bounds memory accesses, potentially resulting in one or more of privilege escalation, Denial of Service (DoS), or information leaks."
